,title,price,link
231,Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Lap...,"₹48,590",/lenovo-ideapad-3-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15alc6-thin-light-laptop/p/itm790def6ef6b6f?pid=COMG9VHHF6HVJPP9&lid=LSTCOMG9VHHF6HVJPP92OZVPB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_232&otracker=search&fm=organic&iid=en_ZKEkElGD%2Byw2nsyIzZznxvwMjK78nrISCndEMbhkoz9NCssHdlJ4IV3RgmlKO061RD4IpxWVAUgu0dy9qDuxcA%3D%3D&ppt=None&ppn=None&ssid=abc3h6urao0000001663399568282&qH=c06ea84a1e3dc3c6
232,Infinix INBook X1 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL11 Thin and Light Laptop,"₹29,990",/infinix-inbook-x1-core-i3-10th-gen-8-gb-256-gb-ssd-windows-11-home-xl11-thin-light-laptop/p/itmc853735b3bcae?pid=COMG8Z3HYTJZFF2Z&lid=LSTCOMG8Z3HYTJZFF2ZTYHG57&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_233&otracker=search&fm=organic&iid=ee61c676-a856-4f71-8359-1dc3ec334a42.COMG8Z3HYTJZFF2Z.SEARCH&ppt=None&ppn=None&ssid=abc3h6urao0000001663399568282&qH=c06ea84a1e3dc3c6
233,HP Pavilion Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 15-eh1101AU Thin and Light Lap...,"₹54,999",/hp-pavilion-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-15-eh1101au-thin-light-laptop/p/itmbbe1a7a3f907e?pid=COMG67BXFFXYZSMZ&lid=LSTCOMG67BXFFXYZSMZEBZDME&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_234&otracker=search&fm=organic&iid=ee61c676-a856-4f71-8359-1dc3ec334a42.COMG67BXFFXYZSMZ.SEARCH&ppt=None&ppn=None&ssid=abc3h6urao0000001663399568282&qH=c06ea84a1e3dc3c6
234,acer Aspire 3 Celeron Dual Core - (4 GB/256 GB SSD/Windows 11 Home) A314-35 Notebook,"₹25,990",/acer-aspire-3-celeron-dual-core-4-gb-256-gb-ssd-windows-11-home-a314-35-notebook/p/itm4222966586c4f?pid=COMGGYRHXFUPTDGM&lid=LSTCOMGGYRHXFUPTDGMLFEDRM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_235&otracker=search&fm=organic&iid=ee61c676-a856-4f71-8359-1dc3ec334a42.COMGGYRHXFUPTDGM.SEARCH&ppt=None&ppn=None&ssid=abc3h6urao0000001663399568282&qH=c06ea84a1e3dc3c6
235,Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹68,999",/lenovo-ideapad-gaming-3-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-82k10168in-82k101g1in-82k101eein-82k10199in-laptop/p/itmd3af30bc7112f?pid=COMGBNFUHREA8EJN&lid=LSTCOMGBNFUHREA8EJNQUCC10&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_236&otracker=search&fm=organic&iid=en_ZKEkElGD%2Byw2nsyIzZznxvwMjK78nrISCndEMbhkoz%2FQVq8bQBLi1tdMN2JqyTStcRe85G8DPL7dNHZivc46vQ%3D%3D&ppt=None&ppn=None&ssid=abc3h6urao0000001663399568282&qH=c06ea84a1e3dc3c6
236,acer Swift 3 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) SF314-512 Thin and Light Laptop,"₹55,990",/acer-swift-3-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-sf314-512-thin-light-laptop/p/itm227affa2df995?pid=COMGEEJ4AC4FZZNB&lid=LSTCOMGEEJ4AC4FZZNBJ7NCDL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_237&otracker=search&fm=organic&iid=ee61c676-a856-4f71-8359-1dc3ec334a42.COMGEEJ4AC4FZZNB.SEARCH&ppt=None&ppn=None&ssid=abc3h6urao0000001663399568282&qH=c06ea84a1e3dc3c6
237,HP Core i5 11th Gen - (8 GB + 32 GB Optane/512 GB SSD/Windows 10 Home) 15s-FQ2071TU Thin and Light Lap...,"₹55,990",/hp-core-i5-11th-gen-8-gb-32-optane-512-ssd-windows-10-home-15s-fq2071tu-thin-light-laptop/p/itmde195b619beee?pid=COMGYSSUDKJKWFES&lid=LSTCOMGYSSUDKJKWFESR2ZDNE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_238&otracker=search&fm=organic&iid=ee61c676-a856-4f71-8359-1dc3ec334a42.COMGYSSUDKJKWFES.SEARCH&ppt=None&ppn=None&ssid=abc3h6urao0000001663399568282&qH=c06ea84a1e3dc3c6
238,ASUS VivoBook Ultra 14 Core i5 10th Gen - (8 GB + 32 GB Optane/512 GB SSD/Windows 10 Home/2 GB Graphic...,"₹56,490",/asus-vivobook-ultra-14-core-i5-10th-gen-8-gb-32-optane-512-ssd-windows-10-home-2-graphics-x413jp-eb522ts-thin-light-laptop/p/itm78a0fd5bd40eb?pid=COMG3682TCWNSGHZ&lid=LSTCOMG3682TCWNSGHZK0EIWK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_239&otracker=search&fm=organic&iid=ee61c676-a856-4f71-8359-1dc3ec334a42.COMG3682TCWNSGHZ.SEARCH&ppt=None&ppn=None&ssid=abc3h6urao0000001663399568282&qH=c06ea84a1e3dc3c6
239,APPLE 2021 Macbook Pro M1 Max - (32 GB/1 TB SSD/Mac OS Monterey) MK1H3HN/A,"₹3,09,990",/apple-2021-macbook-pro-m1-max-32-gb-1-tb-ssd-mac-os-monterey-mk1h3hn-a/p/itmb02d4fba3c131?pid=COMG7X7HJBHPRPSU&lid=LSTCOMG7X7HJBHPRPSUCZ0U5Z&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_240&otracker=search&fm=organic&iid=ee61c676-a856-4f71-8359-1dc3ec334a42.COMG7X7HJBHPRPSU.SEARCH&ppt=None&ppn=None&ssid=abc3h6urao0000001663399568282&qH=c06ea84a1e3dc3c6
240,ASUS Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) K413EA-EB521WS Thin and Light Laptop,"₹56,990",/asus-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-k413ea-eb521ws-thin-light-laptop/p/itm06e3f923db711?pid=COMGCXD72B65JJE3&lid=LSTCOMGCXD72B65JJE32CKA92&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_241&otracker=search&fm=organic&iid=dcf6cb19-7c0d-43e8-bd33-31b684b86149.COMGCXD72B65JJE3.SEARCH&ppt=None&ppn=None&ssid=g1fu2iqxyo0000001663399569823&qH=c06ea84a1e3dc3c6
241,ASUS Vivobook 15 Ryzen 3 Dual Core Ryzen 3 - 3200U - (8 GB/512 GB SSD/Windows 11 Home) X512DA-BQ313WS ...,"₹36,990",/asus-vivobook-15-ryzen-3-dual-core-3200u-8-gb-512-gb-ssd-windows-11-home-x512da-bq313ws-thin-light-laptop/p/itmacfd19ac518de?pid=COMGEVHYQP9HQZ4U&lid=LSTCOMGEVHYQP9HQZ4UDIXK0O&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_242&otracker=search&fm=organic&iid=dcf6cb19-7c0d-43e8-bd33-31b684b86149.COMGEVHYQP9HQZ4U.SEARCH&ppt=None&ppn=None&ssid=g1fu2iqxyo0000001663399569823&qH=c06ea84a1e3dc3c6
242,APPLE MacBook Air M1 - (16 GB/512 GB SSD/Mac OS Big Sur) Z124J006KD,"₹1,32,900",/apple-macbook-air-m1-16-gb-512-gb-ssd-mac-os-big-sur-z124j006kd/p/itm57dd82a9cdd4d?pid=COMG9UD4HGY4GFAV&lid=LSTCOMG9UD4HGY4GFAVQ92BTZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_243&otracker=search&fm=organic&iid=dcf6cb19-7c0d-43e8-bd33-31b684b86149.COMG9UD4HGY4GFAV.SEARCH&ppt=None&ppn=None&ssid=g1fu2iqxyo0000001663399569823&qH=c06ea84a1e3dc3c6
243,MSI Modern 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-639IN Notebook,"₹41,990",/msi-modern-14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-b10mw-639in-notebook/p/itm9771296f748c4?pid=COMG483F5X8GDQSP&lid=LSTCOMG483F5X8GDQSPM5QHSD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_244&otracker=search&fm=organic&iid=en_1RLGY8DCVl6L0H7yNalS9fqk1LknIrnWHq4RWlk1CirKJR40qwAPkZlOPF0%2FPx61zksPsYlVK5VaFZJCORrygg%3D%3D&ppt=None&ppn=None&ssid=g1fu2iqxyo0000001663399569823&qH=c06ea84a1e3dc3c6
244,APPLE 2021 Macbook Pro M1 Pro - (16 GB/1 TB SSD/Mac OS Monterey) MK1F3HN/A,"₹2,45,990",/apple-2021-macbook-pro-m1-16-gb-1-tb-ssd-mac-os-monterey-mk1f3hn-a/p/itm4ebc9965a16d9?pid=COMG7X7H2BDZFGET&lid=LSTCOMG7X7H2BDZFGET3SZV10&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_245&otracker=search&fm=organic&iid=dcf6cb19-7c0d-43e8-bd33-31b684b86149.COMG7X7H2BDZFGET.SEARCH&ppt=None&ppn=None&ssid=g1fu2iqxyo0000001663399569823&qH=c06ea84a1e3dc3c6
245,ASUS VivoBook Ultra 14 Core i5 10th Gen - (8 GB + 32 GB Optane/512 GB SSD/Windows 10 Home/2 GB Graphic...,"₹56,490",/asus-vivobook-ultra-14-core-i5-10th-gen-8-gb-32-optane-512-ssd-windows-10-home-2-graphics-x413jp-eb522ts-thin-light-laptop/p/itm78a0fd5bd40eb?pid=COMG3682TCWNSGHZ&lid=LSTCOMG3682TCWNSGHZK0EIWK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_246&otracker=search&fm=organic&iid=dcf6cb19-7c0d-43e8-bd33-31b684b86149.COMG3682TCWNSGHZ.SEARCH&ppt=None&ppn=None&ssid=g1fu2iqxyo0000001663399569823&qH=c06ea84a1e3dc3c6
246,ASUS Vivobook Pro 15 OLED Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,"₹89,990",/asus-vivobook-pro-15-oled-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-k6500zc-l501ws-creator-laptop/p/itm2a47f74dee6c8?pid=COMGG3S9KQFGZRGB&lid=LSTCOMGG3S9KQFGZRGBIE5GJ1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_247&otracker=search&fm=organic&iid=dcf6cb19-7c0d-43e8-bd33-31b684b86149.COMGG3S9KQFGZRGB.SEARCH&ppt=None&ppn=None&ssid=g1fu2iqxyo0000001663399569823&qH=c06ea84a1e3dc3c6
247,MSI Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-659IN Thin and Light Laptop,"₹57,990",/msi-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-modern-14-b10mw-659in-thin-light-laptop/p/itmbcbb85feb146e?pid=COMG7GXGMF5QGXGU&lid=LSTCOMG7GXGMF5QGXGUJ3M2IR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_248&otracker=search&fm=organic&iid=en_1RLGY8DCVl6L0H7yNalS9fqk1LknIrnWHq4RWlk1CiomNgruLD6OLP8oRrzoSzJGWa6i0ZEHS4ASNGQWH0MyaQ%3D%3D&ppt=None&ppn=None&ssid=g1fu2iqxyo0000001663399569823&qH=c06ea84a1e3dc3c6
248,DELL Vostro Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10) VOSTRO 3400 Thin and Light Laptop,"₹40,690",/dell-vostro-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-3400-thin-light-laptop/p/itmc295fd12568b5?pid=COMG55HHKFYVQMC5&lid=LSTCOMG55HHKFYVQMC5BZT1FN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_249&otracker=search&fm=organic&iid=dcf6cb19-7c0d-43e8-bd33-31b684b86149.COMG55HHKFYVQMC5.SEARCH&ppt=None&ppn=None&ssid=g1fu2iqxyo0000001663399569823&qH=c06ea84a1e3dc3c6
249,DELL Vostro Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10) Vostro 3400 Thin and Light Laptop,"₹55,990",/dell-vostro-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-3400-thin-light-laptop/p/itmf61c5116d51c7?pid=COMG666GDF86HEWY&lid=LSTCOMG666GDF86HEWYMNXQAJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_250&otracker=search&fm=organic&iid=dcf6cb19-7c0d-43e8-bd33-31b684b86149.COMG666GDF86HEWY.SEARCH&ppt=None&ppn=None&ssid=g1fu2iqxyo0000001663399569823&qH=c06ea84a1e3dc3c6
250,ASUS VivoBook Ultra K15 OLED Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) K513EA-L322...,"₹45,990",/asus-vivobook-ultra-k15-oled-core-i3-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-k513ea-l322ws-thin-light-laptop/p/itm7495291b310b7?pid=COMGD2ZRVXYM4QPW&lid=LSTCOMGD2ZRVXYM4QPWJLR4JR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_251&otracker=search&fm=organic&iid=dcf6cb19-7c0d-43e8-bd33-31b684b86149.COMGD2ZRVXYM4QPW.SEARCH&ppt=None&ppn=None&ssid=g1fu2iqxyo0000001663399569823&qH=c06ea84a1e3dc3c6
251,ASUS VivoBook 14 (2021) Ryzen 7 Quad Core 3700U - (16 GB/512 GB SSD/Windows 11 Home) M415DA-EB512WS Th...,"₹46,990",/asus-vivobook-14-2021-ryzen-7-quad-core-3700u-16-gb-512-gb-ssd-windows-11-home-m415da-eb512ws-thin-light-laptop/p/itm111b016e68725?pid=COMGCG2GDC5RZZNX&lid=LSTCOMGCG2GDC5RZZNXYTRZ0J&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_252&otracker=search&fm=organic&iid=en_1RLGY8DCVl6L0H7yNalS9fqk1LknIrnWHq4RWlk1Cirvras8L4r9AmoWIfSKZM1wNQT60X8jnqXBk3itu2XbaQ%3D%3D&ppt=None&ppn=None&ssid=g1fu2iqxyo0000001663399569823&qH=c06ea84a1e3dc3c6
252,Lenovo IdeaPad 3 Celeron Dual Core 4th Gen - (4 GB/256 GB SSD/Windows 11 Home) 14IGL05 Thin and Light ...,"₹27,990",/lenovo-ideapad-3-celeron-dual-core-4th-gen-4-gb-256-gb-ssd-windows-11-home-14igl05-thin-light-laptop/p/itm4d62502cabd77?pid=COMG72M9XXDCHEQZ&lid=LSTCOMG72M9XXDCHEQZEEJKYU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_253&otracker=search&fm=organic&iid=dcf6cb19-7c0d-43e8-bd33-31b684b86149.COMG72M9XXDCHEQZ.SEARCH&ppt=None&ppn=None&ssid=g1fu2iqxyo0000001663399569823&qH=c06ea84a1e3dc3c6
253,DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3515 Thin and Light...,"₹37,790",/dell-inspiron-ryzen-3-dual-core-3250u-8-gb-256-gb-ssd-windows-11-home-3515-thin-light-laptop/p/itmc7c75546d5184?pid=COMG9NYDM4TSC8GW&lid=LSTCOMG9NYDM4TSC8GWVPEXAG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_254&otracker=search&fm=organic&iid=dcf6cb19-7c0d-43e8-bd33-31b684b86149.COMG9NYDM4TSC8GW.SEARCH&ppt=None&ppn=None&ssid=g1fu2iqxyo0000001663399569823&qH=c06ea84a1e3dc3c6
254,ASUS Ryzen 9 Octa Core 5900HX - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 ...,"₹1,04,990",/asus-ryzen-9-octa-core-5900hx-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-ti-m7400qe-km046ws-creator-laptop/p/itm0c830f78ddd09?pid=COMGAD9VSUUCZFD8&lid=LSTCOMGAD9VSUUCZFD8JLCCOF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_255&otracker=search&fm=organic&iid=dcf6cb19-7c0d-43e8-bd33-31b684b86149.COMGAD9VSUUCZFD8.SEARCH&ppt=None&ppn=None&ssid=g1fu2iqxyo0000001663399569823&qH=c06ea84a1e3dc3c6
255,MSI Bravo 15 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX 55...,"₹49,990",/msi-bravo-15-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx-5500m-144-hz-b5dd-410in-gaming-laptop/p/itm12cedc4da03bc?pid=COMGGHMQVWN6JJGC&lid=LSTCOMGGHMQVWN6JJGCTAUNJV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_256&otracker=search&fm=organic&iid=en_1RLGY8DCVl6L0H7yNalS9fqk1LknIrnWHq4RWlk1CiqUxt57dURShXvAlpP0hw1eSFmylrQn1ZFizZPVFSfdgw%3D%3D&ppt=None&ppn=None&ssid=g1fu2iqxyo0000001663399569823&qH=c06ea84a1e3dc3c6
256,ASUS VivoBook Flip 14 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) TP470EA-EC302WS 2 in 1 Lapt...,"₹46,990",/asus-vivobook-flip-14-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-tp470ea-ec302ws-2-1-laptop/p/itm19c033876d347?pid=COMGARNUF2FCYCKZ&lid=LSTCOMGARNUF2FCYCKZUMITT4&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_257&otracker=search&fm=organic&iid=dcf6cb19-7c0d-43e8-bd33-31b684b86149.COMGARNUF2FCYCKZ.SEARCH&ppt=None&ppn=None&ssid=g1fu2iqxyo0000001663399569823&qH=c06ea84a1e3dc3c6
257,MSI Katana GF66 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,"₹84,990",/msi-katana-gf66-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-ti-144-hz-12ud-472in-gaming-laptop/p/itm0f7beb23c3a47?pid=COMGEY8WAEQYU5ZP&lid=LSTCOMGEY8WAEQYU5ZPXVBGRT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_258&otracker=search&fm=organic&iid=dcf6cb19-7c0d-43e8-bd33-31b684b86149.COMGEY8WAEQYU5ZP.SEARCH&ppt=None&ppn=None&ssid=g1fu2iqxyo0000001663399569823&qH=c06ea84a1e3dc3c6
258,ASUS Zenbook S 13 Ryzen 5 Hexa Core 6600U - (16 GB/512 GB SSD/Windows 11 Home) UM5302TA-LX501WS Thin a...,"₹99,990",/asus-zenbook-s-13-ryzen-5-hexa-core-6600u-16-gb-512-gb-ssd-windows-11-home-um5302ta-lx501ws-thin-light-laptop/p/itma0602894a9bed?pid=COMGF3324VCUJTUF&lid=LSTCOMGF3324VCUJTUF4ORQKL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_259&otracker=search&fm=organic&iid=dcf6cb19-7c0d-43e8-bd33-31b684b86149.COMGF3324VCUJTUF.SEARCH&ppt=None&ppn=None&ssid=g1fu2iqxyo0000001663399569823&qH=c06ea84a1e3dc3c6
259,Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,"₹59,990",/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15ach6-15ach6d1-gaming3-15ach6d1-laptop/p/itmeb72bf79e6eb4?pid=COMG8ZHDWJXZRHBW&lid=LSTCOMG8ZHDWJXZRHBWRJPFSD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_260&otracker=search&fm=organic&iid=en_1RLGY8DCVl6L0H7yNalS9fqk1LknIrnWHq4RWlk1CioVeUboX7j%2FRLIoC1ujOCOZTkMYE553525eIjqAPPPn1A%3D%3D&ppt=None&ppn=None&ssid=g1fu2iqxyo0000001663399569823&qH=c06ea84a1e3dc3c6
260,Lenovo Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 16...,"₹70,990",/lenovo-ryzen-5-hexa-core-5600h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-15ach6-gaming-laptop/p/itmf28f0f61d1438?pid=COMGHMH6KT4YYCZV&lid=LSTCOMGHMH6KT4YYCZVSMRVHB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_261&otracker=search&fm=organic&iid=dcf6cb19-7c0d-43e8-bd33-31b684b86149.COMGHMH6KT4YYCZV.SEARCH&ppt=None&ppn=None&ssid=g1fu2iqxyo0000001663399569823&qH=c06ea84a1e3dc3c6
261,ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,"₹57,990",/asus-tuf-gaming-f15-core-i5-10th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-fx506lhb-hn355w-laptop/p/itmedcb081ea5c22?pid=COMGEMH5FTFWZZFZ&lid=LSTCOMGEMH5FTFWZZFZLDDTPQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_262&otracker=search&fm=organic&iid=dcf6cb19-7c0d-43e8-bd33-31b684b86149.COMGEMH5FTFWZZFZ.SEARCH&ppt=None&ppn=None&ssid=g1fu2iqxyo0000001663399569823&qH=c06ea84a1e3dc3c6
262,ASUS ROG Zephyrus G15 Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,"₹2,01,990",/asus-rog-zephyrus-g15-ryzen-9-octa-core-6900hs-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070-ti-240-hz-ga503rw-ln066ws-gaming-laptop/p/itmda1640507e5e0?pid=COMGFWCYPVDVM8S3&lid=LSTCOMGFWCYPVDVM8S3X1OXXQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_263&otracker=search&fm=organic&iid=dcf6cb19-7c0d-43e8-bd33-31b684b86149.COMGFWCYPVDVM8S3.SEARCH&ppt=None&ppn=None&ssid=g1fu2iqxyo0000001663399569823&qH=c06ea84a1e3dc3c6
263,ASUS VivoBook K15 OLED (2022) Ryzen 5 Hexa Core 5500U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) KM5...,"₹63,990",/asus-vivobook-k15-oled-2022-ryzen-5-hexa-core-5500u-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-km513ua-l502ws-thin-light-laptop/p/itmbe79f1096e453?pid=COMG87FFPDWUZAKE&lid=LSTCOMG87FFPDWUZAKEIKWIHF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_264&otracker=search&fm=organic&iid=en_1RLGY8DCVl6L0H7yNalS9fqk1LknIrnWHq4RWlk1Ciq0c0uPyXSz95miL1RebZat14cLCLa%2BiYDtXisGQEOC3w%3D%3D&ppt=None&ppn=None&ssid=g1fu2iqxyo0000001663399569823&qH=c06ea84a1e3dc3c6
264,MSI Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 MAX Q/14...,"₹59,990",/msi-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-max-q-144-hz-gf63-thin-11sc-853in-gaming-laptop/p/itm0d8eb0874d9fe?pid=COMGEY8WNGQNKE5G&lid=LSTCOMGEY8WNGQNKE5GODBFR4&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_265&otracker=search&fm=organic&iid=3dc8ab5f-7acc-48c1-81e6-634941952e11.COMGEY8WNGQNKE5G.SEARCH&ppt=None&ppn=None&ssid=agyr7i1ghc0000001663399571764&qH=c06ea84a1e3dc3c6
265,Lenovo Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin and Light Laptop,"₹53,490",/lenovo-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-15itl6-thin-light-laptop/p/itmc46f05f0ab850?pid=COMGHMH6E26ZGKGJ&lid=LSTCOMGHMH6E26ZGKGJLXOV5P&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_266&otracker=search&fm=organic&iid=3dc8ab5f-7acc-48c1-81e6-634941952e11.COMGHMH6E26ZGKGJ.SEARCH&ppt=None&ppn=None&ssid=agyr7i1ghc0000001663399571764&qH=c06ea84a1e3dc3c6
266,MSI GF65 Thin Hexa Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce R...,"₹82,990",/msi-gf65-thin-hexa-core-i5-10th-gen-16-gb-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-rtx-3060-144-hz-10ue-290in-gaming-laptop/p/itmafaea3574689e?pid=COMG2HCTSVZ9ZARE&lid=LSTCOMG2HCTSVZ9ZARETLDHEQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_267&otracker=search&fm=organic&iid=3dc8ab5f-7acc-48c1-81e6-634941952e11.COMG2HCTSVZ9ZARE.SEARCH&ppt=None&ppn=None&ssid=agyr7i1ghc0000001663399571764&qH=c06ea84a1e3dc3c6
267,Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,"₹69,790",/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15ach6-laptop/p/itmaef9651a2d565?pid=COMGBNFUWPH6F56F&lid=LSTCOMGBNFUWPH6F56FFITSNG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_268&otracker=search&fm=organic&iid=en_oCiJ7ipJoZjIIlXumId%2B6VWFFImG%2B3hpy%2FgZVhfyZ5LWPID%2B%2FO04SnxxO%2BaHwerltK5%2FWU7aSF0Am%2FU6r%2Bf2tA%3D%3D&ppt=None&ppn=None&ssid=agyr7i1ghc0000001663399571764&qH=c06ea84a1e3dc3c6
